ID	S1	S2	S3	S4	S5	S6	S7	S8	S9	S10	S11	S12	S13	S14	S15	S16	S17	S18	S19	S20	S21	S22	S23	S24	S25	S26	S27	S28	S29	S30	S31	S32	S33	S34	S35	S36	S37	S38	S39	S40	S41	S42	S43	S44	S45	S46	S47	S48	S49	S50	S51	S52	S53	S54	S55	S56	S57	S58	S59	S60	S61	S62	S63	S64	S65	S66	S67	S68	S69	S70	S71	S72	S73	S74	S75	S76	S77	S78	S79	S80	S81	S82	S83	S84	S85	S86	S87	S88	S89	S90	S91	S92	S93	S94	S95	S96	S97	S98	S99	S100	S101	S102	S103	S104	S105	S106	S107	S108	S109	S110	S111	S112	S113	S114	S115	S116	S117	S118	S119	S120	S121	S122	S123	S124	S125	S126	S127	S128	S129	S130	S131	S132	S133	S134	S135	S136	S137	S138	S139	S140	S141	S142	S143	S144	S145	S146	S147	S148	S149	S150	S151	S152	S153	S154	S155	S156	S157	S158	S159	S160	S161	S162	S163	S164	S165	S166	S167	S168	S169	S170	S171	S172	S173	S174	S175	S176	S177	S178	S179	S180	S181	S182	S183	S184	S185	S186	S187	S188	S189	S190	S191	S192	S193	S194	S195	S196	S197	S198	S199	S200	S201	S202	S203	S204	S205	S206	S207	S208	S209	S210	S211	S212	S213	S214	S215	S216	S217	S218	S219	S220	S221	S222	S223	S224	S225	S226	S227	S228	S229	S230	S231	S232	S233	S234	S235	S236	S237
CpG64	0.242214	0.261548	0.201978	0.35839	0.593174	0.480303	0.00300679	0.633574	0.265906	0.0370473	0.496963	0.425983	0.58278	0.159535	0.187023	0.539246	0.445243	0.222559	0.470995	0.00205133	0.00147561	0.240684	0.0057802	0.134916	0.176193	0.545629	0.260981	0.48323	0.264135	0.00567346	0.141727	0.211418	0.155121	0.206521	0.158897	0.454432	0.231483	0.477046	0.159693	0.185802	0.0041005	0.160616	0.396742	0.23103	0.350991	0.213897	0.126024	0.24579	0.271893	0.168083	0.117625	0.240559	0.306932	0.185976	0.206711	0.183287	0.162176	0.403682	0.255942	0.481569	0.526257	0.71537	0.322424	0.2864	0.501216	0.283708	0.209374	0.248232	0.170104	0.229523	0.254248	0.542125	0.179385	0.177174	0.000557238	0.411501	0.189432	0.0029793	0.43359	0.414116	0.209147	0.00560882	0.176677	0.271993	1.91E-05	0.414481	0.44998	0.204644	0.010354	0.14324	0.339949	0.00106297	0.00284701	0.205287	0.199619	0.174536	0.292626	0.158966	0.000443716	0.498488	0.200203	0.208817	0.193917	0.000542636	0.547135	0.287189	0.252165	0.133231	0.00214419	0.483187	0.486707	0.00224964	0.170422	0.101239	0.105831	0.214374	0.491626	0.248831	0.213091	0.219736	0.17213	0.000507821	0.520164	0.209275	0.00490919	0.398185	0.43821	0.234216	0.237264	0.00242891	0.00136795	0.141429	0.00106288	0.48369	0.0063738	0.192842	0.459461	0.292687	0.234758	0.18214	0.404849	0.147115	0.494969	0.32464	0.464296	0.00209483	0.101535	0.207327	0.00079499	0.452651	0.000108206	0.202574	0.000702262	0.402815	0.453255	0.00209656	0.395421	0.0084238	0.00999546	0.37998	0.391129	0.43152	0.493573	0.596128	0.343033	0.377351	0.460578	0.463285	0.416385	0.423336	0.00486919	0.172925	0.11451	0.012173	0.270704	0.407524	0.179324	0.255789	0.283385	0.315178	0.19204	0.0121719	0.00515076	0.153929	0.458407	0.301454	0.260455	0.4164	0.268203	0.467202	0.00309274	0.199799	0.194957	0.353762	0.124179	0.382557	0.238395	0.433327	0.234475	0.00161214	0.0978868	0.342397	0.224196	0.234425	0.485992	0.429162	0.175844	0.427075	0.169869	0.5347	0.216782	0.000483124	0.227417	0.116175	0.270017	0.524591	0.490813	0.168363	0.289693	0.608013	0.570005	0.292491	0.260838	0.363995	0.219772	0.213005	0.150545	0.206113	0.423327	0.123451	0.089135	0.00253153	0.285952	0.559477	0.215454	0.213417	0.268867
CpG65	0.171711	0.0251594	0.110358	0.0485989	0.0201156	0.00544076	0.169615	0.129064	0.0728512	0.098716	0.00672858	0.0126187	0.183007	0.0274195	0.0112351	0.0648624	0.00209852	0.00412949	0.162404	0.00680821	0.00898887	0.000454688	0.0224121	0.112504	0.0113777	0.0857547	0.225287	0.115799	0.112468	0.00906363	0.000903786	0.0306119	0.00141697	0.135493	0.00145629	0.000681944	0.00578498	0.132341	0.239859	0.00540961	0.0740946	0.00150189	0.0332864	0.102255	0.0269121	0.0295195	0.0176723	0.246308	0.00356456	0.00087622	0.0141747	0.141569	0.0128527	0.007114	0.21898	0.028604	0.0173495	0.167541	0.0138351	0.00542092	0.185835	0.108431	0.0298522	0.00870972	0.0505102	0.00670633	0.0084954	0.0482232	0.00107656	0.0162713	0.231149	0.0115683	0.0115035	0.0922029	0.225537	0.0507137	0.228206	0.000646204	0.147449	0.217631	0.172952	0.0934585	0.016909	0.116745	0.00320505	0.122881	0.0170614	0.00153931	0.307689	0.219538	0.00498218	0.00902429	0.178541	0.085063	0.275544	0.0716143	0.136949	0.155969	0.0094772	0.0186375	0.11697	0.201166	0.174111	0.032559	0.15419	0.0044207	0.187832	0.181354	0.00333917	0.173376	0.0541809	0.177312	0.0353611	0.00927617	0.00479549	0.138467	0.00094695	0.150532	0.12308	0.294592	0.193135	0.0111772	0.034586	0.028524	0.124216	0.00559722	0.00535508	0.0357447	0.00178407	0.0177177	0.0517551	0.00518735	0.0803948	0.00344248	0.134368	0.00506731	0.128098	0.0156048	0.0109105	0.18606	0.0778204	0.00951956	0.307792	0.0145464	0.203649	0.00262611	0.0458381	0.102412	0.0315673	0.00897931	0.00323599	0.0498132	0.0234486	0.154119	0.0964875	0.186014	0.0324025	0.00632314	0.0418159	0.282317	0.0563131	0.0786106	0.130865	0.0914112	0.012223	2.08E-05	0.0131388	0.157447	0.0963445	0.0659393	0.0520745	0.118571	0.00472567	0.23949	0.0735244	0.157037	0.183231	0.00431507	0.13845	0.3326	0.117641	0.00543297	0.170745	0.137534	0.0123856	0.00643993	0.0162614	0.0630984	0.0678989	0.0125364	0.189667	0.0351207	0.223066	0.0904027	0.041173	0.00645147	0.0454723	0.113963	0.206454	0.273609	0.0352245	0.183594	0.153246	0.248528	0.0271967	0.0781394	0.147512	0.00278402	0.0676851	0.00593201	0.200284	0.137077	0.156313	0.0715892	0.0971333	0.138824	0.0189903	0.0279192	0.00529284	0.177109	0.0310309	0.0524081	0.00621326	0.110173	0.234162	0.112839	0.0191229	0.00821127	0.00538625	0.174358	0.00520726	0.0140373	0.164111	0.0720405	0.00477221	0.173892	0.110519
CpG66	0.513475	0.522464	0.486245	0.529723	0.473221	0.537966	0.574438	0.488921	0.549132	0.577768	0.440322	0.61674	0.527917	0.409814	0.597565	0.523738	0.578695	0.585732	0.747733	0.586167	0.410586	0.529317	0.522812	0.532309	0.607271	0.524404	0.462349	0.510916	0.534143	0.540766	0.552337	0.506662	0.641361	0.536296	0.569857	0.595977	0.5316	0.502212	0.607875	0.524549	0.577486	0.424156	0.625681	0.34707	0.563526	0.486734	0.76418	0.666558	0.574306	0.501173	0.538111	0.531364	0.553109	0.561646	0.53192	0.571844	0.463785	0.52816	0.578383	0.425255	0.621794	0.485539	0.578328	0.518525	0.640255	0.484679	0.547729	0.610958	0.508866	0.572334	0.592066	0.518907	0.599525	0.715277	0.603967	0.517087	0.579863	0.648549	0.588416	0.559311	0.501287	0.574274	0.534854	0.522087	0.488352	0.600859	0.428932	0.60263	0.555967	0.610538	0.533827	0.533594	0.595766	0.402025	0.400489	0.603602	0.566555	0.609925	0.630212	0.650336	0.588489	0.577153	0.568966	0.537911	0.610101	0.505053	0.510574	0.416264	0.58005	0.54991	0.65708	0.562048	0.578066	0.669991	0.527763	0.581102	0.573364	0.493463	0.524419	0.430733	0.503905	0.572917	0.464045	0.552583	0.544478	0.582777	0.634156	0.482988	0.441028	0.545857	0.558853	0.489557	0.585947	0.529015	0.470455	0.573686	0.59146	0.465926	0.549211	0.562913	0.454587	0.628812	0.500972	0.476733	0.608228	0.526779	0.42816	0.504441	0.568184	0.461756	0.580915	0.468014	0.579631	0.591495	0.588088	0.535529	0.481967	0.456154	0.573794	0.532896	0.429996	0.493568	0.649931	0.508898	0.5943	0.467217	0.547177	0.585799	0.639125	0.482884	0.489125	0.533683	0.616212	0.532407	0.555957	0.532531	0.622481	0.616377	0.476354	0.653009	0.574891	0.542647	0.584941	0.606793	0.444292	0.597547	0.642063	0.535303	0.533542	0.603085	0.388059	0.65273	0.551599	0.479324	0.470324	0.583299	0.549771	0.555166	0.659307	0.618963	0.575671	0.508424	0.528276	0.574786	0.406673	0.582867	0.544992	0.545388	0.622753	0.559951	0.504359	0.586119	0.554286	0.583744	0.508222	0.618116	0.51618	0.32355	0.553176	0.633379	0.628023	0.582585	0.594451	0.480224	0.505276	0.450071	0.543419	0.559089	0.512017	0.465022	0.559266	0.59083	0.646302	0.743348	0.543438	0.569641	0.421814
CpG67	0.553019	0.499088	0.600194	0.512173	0.68491	0.716503	0.771377	0.613785	0.628235	0.641959	0.626928	0.59391	0.682928	0.602301	0.383916	0.467061	0.690083	0.63697	0.671473	0.768069	0.738072	0.790726	0.758226	0.629446	0.694064	0.690315	0.740455	0.583814	0.785851	0.472192	0.485163	0.618816	0.574795	0.601034	0.746177	0.600871	0.654603	0.741509	0.762466	0.738578	0.730856	0.664883	0.648997	0.466504	0.59466	0.514757	0.566106	0.700582	0.694218	0.71449	0.613951	0.57469	0.529197	0.725747	0.598943	0.491001	0.710599	0.784692	0.757777	0.626071	0.619879	0.626699	0.737468	0.692893	0.707386	0.605725	0.49473	0.643212	0.405752	0.694703	0.607653	0.583731	0.474414	0.381593	0.691678	0.636433	0.659597	0.555277	0.555749	0.508605	0.659375	0.627697	0.656047	0.652246	0.737951	0.647103	0.620293	0.710243	0.691943	0.685188	0.568416	0.69009	0.520984	0.645638	0.748192	0.778174	0.450373	0.653639	0.616635	0.754526	0.608282	0.696762	0.533407	0.681746	0.725313	0.468762	0.685785	0.541285	0.663597	0.717192	0.73968	0.493548	0.666542	0.634164	0.680592	0.65173	0.59367	0.532128	0.567562	0.578813	0.645879	0.719435	0.71721	0.630482	0.375771	0.583465	0.568127	0.629849	0.661957	0.594271	0.630416	0.65541	0.711574	0.667657	0.687645	0.595491	0.600107	0.546808	0.755852	0.603114	0.632883	0.561715	0.549438	0.685987	0.577377	0.535191	0.629906	0.69244	0.735737	0.630802	0.710262	0.555209	0.591311	0.694702	0.523504	0.625881	0.625345	0.618907	0.591697	0.41592	0.571568	0.650417	0.70453	0.747896	0.559442	0.673511	0.671163	0.598169	0.316422	0.664765	0.693242	0.55888	0.696211	0.719668	0.646408	0.759359	0.630118	0.765262	0.684842	0.670118	0.595529	0.641844	0.657613	0.626862	0.567017	0.646369	0.505356	0.584596	0.558766	0.610723	0.620658	0.616175	0.605832	0.676483	0.662113	0.592858	0.638462	0.596135	0.715701	0.599864	0.747181	0.562771	0.641069	0.737052	0.64294	0.648628	0.620015	0.714651	0.606004	0.795932	0.505159	0.615417	0.50765	0.550404	0.687224	0.522232	0.570573	0.75683	0.687977	0.59016	0.668469	0.677292	0.500894	0.489359	0.562187	0.622012	0.527348	0.640151	0.59668	0.758304	0.548373	0.662419	0.565789	0.575784	0.681296	0.732024	0.617653
CpG68	0.772665	0.742058	0.839531	0.789508	0.830368	0.89581	0.641584	0.799706	0.712758	0.859313	0.686939	0.858219	0.633411	0.7834	0.884893	0.867612	0.668224	0.817638	0.888857	0.692465	0.861382	0.765469	0.749346	0.738566	0.819162	0.750622	0.823119	0.677029	0.664881	0.895556	0.824859	0.864601	0.884647	0.720309	0.862703	0.893356	0.6431	0.88843	0.890454	0.694921	0.860532	0.838763	0.678297	0.702845	0.837159	0.763483	0.846023	0.883986	0.731981	0.805872	0.71516	0.616155	0.693607	0.593839	0.720541	0.871406	0.737878	0.839952	0.83325	0.812331	0.82023	0.816811	0.556605	0.72394	0.728297	0.624061	0.723807	0.713414	0.653696	0.694014	0.865084	0.715026	0.807696	0.900102	0.600325	0.923529	0.797076	0.947945	0.624334	0.850301	0.586393	0.719154	0.652382	0.808429	0.736813	0.941757	0.79525	0.809824	0.874721	0.799818	0.831129	0.849744	0.824333	0.825493	0.752166	0.879139	0.736598	0.907693	0.941122	0.885762	0.658597	0.778562	0.835057	0.852283	0.593843	0.718107	0.570448	0.751079	0.779503	0.74138	0.708401	0.825069	0.885303	0.911297	0.714637	0.735543	0.851992	0.741261	0.764692	0.630753	0.845728	0.852339	0.753977	0.764607	0.860485	0.892445	0.806943	0.820207	0.550679	0.570625	0.825731	0.902513	0.881679	0.90207	0.790385	0.597066	0.84551	0.895959	0.939018	0.79579	0.855542	0.780912	0.815674	0.783979	0.832488	0.867647	0.744656	0.72172	0.735821	0.753598	0.72666	0.846052	0.7226	0.621452	0.743739	0.783224	0.852678	0.82629	0.856689	0.859933	0.797449	0.833337	0.867008	0.770598	0.82995	0.788212	0.776161	0.794804	0.648269	0.764679	0.870477	0.60305	0.893116	0.850543	0.692439	0.837039	0.76159	0.918016	0.786618	0.839599	0.916564	0.734736	0.720647	0.730477	0.715569	0.801055	0.830911	0.793166	0.822511	0.914279	0.955132	0.804676	0.758335	0.704668	0.739711	0.868284	0.850543	0.725291	0.756055	0.740879	0.841953	0.7124	0.665599	0.886652	0.707999	0.682874	0.889577	0.718469	0.753854	0.704386	0.778128	0.801213	0.772531	0.950834	0.741496	0.834479	0.778387	0.61667	0.73576	0.943332	0.769611	0.7293	0.883986	0.903235	0.73871	0.814547	0.662382	0.909033	0.862515	0.704356	0.780362	0.589365	0.836396	0.778788	0.777562	0.700601	0.738833
CpG69	0.789432	0.842545	0.844518	0.734683	0.839345	0.658454	0.887762	0.743615	0.777188	0.77756	0.804873	0.765405	0.743223	0.792295	0.75758	0.842878	0.852764	0.854138	0.835156	0.877453	0.808101	0.692565	0.834131	0.837488	0.874545	0.827339	0.762011	0.821366	0.877173	0.727302	0.770629	0.885471	0.871089	0.745042	0.713243	0.764782	0.831338	0.812622	0.725782	0.883591	0.766053	0.881971	0.742627	0.790346	0.90583	0.730535	0.885437	0.868657	0.780229	0.810523	0.741505	0.81502	0.841844	0.870055	0.958431	0.8099	0.819317	0.799951	0.749517	0.816288	0.754193	0.910505	0.738602	0.713242	0.761236	0.711494	0.859651	0.73937	0.81273	0.748136	0.710329	0.792558	0.8993	0.915637	0.93514	0.683134	0.884433	0.61741	0.725279	0.830766	0.738622	0.710158	0.744832	0.953182	0.692962	0.866597	0.878316	0.79826	0.784411	0.844946	0.79296	0.804391	0.753239	0.737613	0.579899	0.867736	0.790276	0.80897	0.837068	0.801815	0.848501	0.699926	0.84503	0.718117	0.806669	0.865264	0.754435	0.744059	0.81591	0.7561	0.748734	0.834944	0.877502	0.830365	0.706883	0.964053	0.822065	0.70433	0.855549	0.739384	0.857775	0.696706	0.856446	0.812397	0.789975	0.904904	0.834704	0.80188	0.758952	0.601548	0.765257	0.80803	0.831456	0.739106	0.785037	0.754716	0.783497	0.728142	0.856661	0.784139	0.886497	0.804369	0.811976	0.826536	0.765331	0.672461	0.847186	0.821131	0.7491	0.745645	0.81503	0.805456	0.650748	0.884708	0.754013	0.84134	0.777116	0.886546	0.78065	0.775536	0.635451	0.793441	0.829759	0.705978	0.703722	0.684975	0.794383	0.80767	0.80489	0.695708	0.844383	0.8705	0.87305	0.802723	0.838077	0.834497	0.903473	0.750266	0.75468	0.804386	0.839777	0.733357	0.70845	0.814739	0.782972	0.816783	0.954647	0.828587	0.81793	0.653717	0.823675	0.889286	0.749282	0.830856	0.783745	0.730852	0.811513	0.747842	0.85809	0.815481	0.753386	0.741837	0.854829	0.86275	0.528473	0.878138	0.762281	0.800981	0.865037	0.792937	0.756022	0.833593	0.859065	0.867342	0.768167	0.852392	0.862103	0.666351	0.871355	0.850646	0.802187	0.80769	0.847896	0.614043	0.735125	0.772306	0.760764	0.843754	0.74691	0.794263	0.704421	0.826566	0.896865	0.841464	0.813815	0.866409	0.591963
CpG70	0.679946	0.712521	0.692153	0.679916	0.747173	0.744582	0.671278	0.586445	0.67399	0.518369	0.703685	0.693527	0.658158	0.730315	0.788331	0.631735	0.687965	0.600662	0.71402	0.591988	0.542206	0.621401	0.615686	0.584175	0.7785	0.846477	0.518552	0.568109	0.617309	0.736682	0.560194	0.586931	0.706962	0.650945	0.479394	0.506817	0.699646	0.712744	0.675998	0.624986	0.623144	0.675174	0.514904	0.589301	0.675123	0.553606	0.79483	0.61571	0.755402	0.566872	0.623004	0.705374	0.63866	0.760782	0.750362	0.842054	0.590153	0.770382	0.43427	0.66726	0.731669	0.730365	0.640813	0.424295	0.598474	0.674544	0.846955	0.770622	0.751058	0.58541	0.635655	0.659857	0.745193	0.716368	0.560004	0.721451	0.599041	0.728678	0.597002	0.84824	0.69351	0.730483	0.754914	0.763156	0.613938	0.65679	0.707872	0.517419	0.69654	0.687665	0.796104	0.767659	0.665625	0.628328	0.663637	0.473632	0.571284	0.757944	0.65211	0.644669	0.546339	0.531496	0.775799	0.759543	0.791199	0.669373	0.718791	0.768678	0.746189	0.647253	0.725395	0.780907	0.703864	0.677728	0.780914	0.709668	0.640895	0.559526	0.621508	0.615432	0.773213	0.51436	0.807637	0.643579	0.782998	0.771344	0.707771	0.685007	0.620638	0.684619	0.742347	0.776748	0.639446	0.60376	0.74393	0.682537	0.82358	0.682968	0.831672	0.675684	0.696924	0.705139	0.813054	0.647323	0.675383	0.730789	0.523745	0.7623	0.575612	0.472311	0.675108	0.533641	0.44342	0.801683	0.592614	0.713597	0.654294	0.681088	0.803884	0.710772	0.556091	0.636145	0.7621	0.513209	0.708628	0.721327	0.569324	0.646802	0.744214	0.636085	0.740131	0.761985	0.62445	0.6747	0.621825	0.681568	0.765535	0.755893	0.50432	0.812136	0.773963	0.689379	0.646564	0.745409	0.767845	0.760118	0.718166	0.695406	0.685906	0.669541	0.701197	0.741438	0.744711	0.693091	0.716705	0.559386	0.635225	0.757919	0.730456	0.717031	0.701692	0.622692	0.755939	0.652386	0.54024	0.68579	0.817644	0.696781	0.731609	0.619365	0.646009	0.798418	0.646554	0.691277	0.748068	0.661298	0.490147	0.534348	0.516909	0.64356	0.699113	0.516609	0.642518	0.689427	0.804989	0.762927	0.662556	0.767404	0.563604	0.726155	0.6902	0.735618	0.68671	0.750058	0.826361	0.701869	0.588465
CpG71	0.60866	0.536221	0.619335	0.545481	0.639073	0.838031	0.589609	0.795475	0.722807	0.581298	0.71193	0.634894	0.876723	0.783045	0.655449	0.543095	0.638951	0.713282	0.702002	0.725054	0.52021	0.776824	0.581425	0.549469	0.598342	0.513135	0.474476	0.573886	0.855196	0.604238	0.68611	0.655574	0.427723	0.658237	0.648241	0.875664	0.822066	0.594953	0.577612	0.536082	0.596227	0.757882	0.519008	0.896291	0.549005	0.572032	0.844253	0.834911	0.541611	0.809915	0.846861	0.515988	0.712487	0.720784	0.805274	0.634701	0.490976	0.808475	0.605232	0.745608	0.874431	0.465439	0.51397	0.656299	0.76854	0.762573	0.840302	0.511449	0.527383	0.586498	0.608306	0.623264	0.616962	0.588639	0.687598	0.803427	0.562586	0.841635	0.808371	0.882202	0.666752	0.526533	0.830113	0.509397	0.71947	0.784751	0.541917	0.617658	0.600351	0.711146	0.634013	0.59072	0.568962	0.847921	0.762136	0.594036	0.570403	0.55605	0.661199	0.606159	0.582184	0.628513	0.741355	0.694107	0.789088	0.569067	0.558328	0.622816	0.655892	0.65205	0.567458	0.70514	0.673403	0.585956	0.653464	0.69069	0.795521	0.666441	0.624451	0.768029	0.667544	0.679976	0.670027	0.864694	0.706932	0.425415	0.631056	0.729481	0.829248	0.802414	0.667193	0.784744	0.469231	0.829843	0.506656	0.772587	0.560968	0.590588	0.787585	0.729862	0.582924	0.832413	0.665632	0.579666	0.578632	0.753166	0.536358	0.862524	0.589993	0.628591	0.608778	0.650258	0.69211	0.580102	0.635272	0.433135	0.791208	0.494876	0.649134	0.559535	0.514785	0.691282	0.830344	0.767528	0.507525	0.641461	0.839834	0.456782	0.600913	0.614658	0.768604	0.820173	0.677031	0.651515	0.545046	0.651052	0.519694	0.730078	0.549822	0.720386	0.667302	0.832422	0.658491	0.742881	0.586655	0.624563	0.660375	0.785834	0.728008	0.579722	0.408461	0.666799	0.522686	0.571148	0.766089	0.626259	0.826881	0.674157	0.878685	0.586094	0.557521	0.726564	0.648354	0.793315	0.568302	0.816339	0.670437	0.564116	0.659789	0.749218	0.578697	0.83828	0.796801	0.880776	0.537806	0.819651	0.468832	0.675093	0.512132	0.685935	0.709257	0.626313	0.742659	0.700181	0.809226	0.592443	0.495222	0.481669	0.88743	0.701775	0.694578	0.71142	0.634235	0.593245	0.647066	0.680701	0.602511
CpG72	0.364653	0.716992	0.473087	0.606438	0.455238	0.617785	0.637692	0.459667	0.630091	0.429842	0.443967	0.415308	0.477863	0.49946	0.617551	0.481709	0.386753	0.446171	0.33184	0.615834	0.470128	0.477834	0.403316	0.489568	0.448382	0.494049	0.604068	0.657269	0.456572	0.415001	0.302099	0.451758	0.341334	0.454097	0.598683	0.543036	0.542009	0.493503	0.682006	0.302601	0.540109	0.477274	0.39878	0.454878	0.39835	0.534113	0.233513	0.650271	0.499613	0.568285	0.320427	0.58355	0.430212	0.428716	0.546184	0.406984	0.512784	0.524836	0.514856	0.48265	0.591777	0.483217	0.552726	0.541647	0.660876	0.489243	0.426267	0.488495	0.449061	0.427078	0.754152	0.510129	0.51974	0.488404	0.442663	0.583628	0.42646	0.703845	0.430117	0.535488	0.532804	0.424808	0.492736	0.502499	0.505536	0.685405	0.524506	0.456239	0.558149	0.381743	0.385014	0.521143	0.600363	0.511108	0.519098	0.503426	0.663247	0.565567	0.600109	0.609575	0.630041	0.450571	0.370554	0.454116	0.603328	0.496323	0.46386	0.392083	0.594351	0.584476	0.455604	0.605903	0.546215	0.624908	0.401029	0.394435	0.443352	0.458781	0.43728	0.599535	0.407207	0.358496	0.611981	0.507926	0.474067	0.438819	0.580165	0.490933	0.567458	0.438278	0.543504	0.362284	0.564421	0.507239	0.532927	0.687444	0.528383	0.42315	0.443824	0.472507	0.451412	0.636184	0.397681	0.341395	0.456105	0.367466	0.437875	0.47774	0.492817	0.490875	0.454564	0.649297	0.392279	0.392267	0.579318	0.780058	0.439073	0.497868	0.563359	0.433199	0.394221	0.537925	0.550221	0.295853	0.473982	0.48527	0.494162	0.647163	0.478242	0.436297	0.398628	0.459415	0.359321	0.549318	0.579146	0.529192	0.696366	0.544143	0.487868	0.470853	0.575482	0.520927	0.539563	0.547099	0.456883	0.446631	0.677885	0.508953	0.596189	0.52273	0.704546	0.585293	0.507001	0.610729	0.477061	0.313431	0.455235	0.426166	0.509813	0.605252	0.423485	0.488364	0.478068	0.525068	0.445239	0.539198	0.418438	0.592116	0.371795	0.496545	0.575608	0.545424	0.506964	0.525716	0.616243	0.636996	0.494855	0.496918	0.569021	0.57466	0.60417	0.520074	0.389862	0.606049	0.401996	0.459724	0.715352	0.612131	0.52513	0.511801	0.439182	0.583657	0.424048	0.438878	0.573131	0.444307	0.410296
CpG73	0.46081	0.391901	0.25594	0.242842	0.387889	0.349115	0.256467	0.229736	0.330294	0.225276	0.247259	0.380086	0.317077	0.30523	0.404047	0.305694	0.280367	0.290516	0.38577	0.401498	0.302937	0.351899	0.317103	0.31947	0.371145	0.407648	0.307072	0.254303	0.248142	0.232172	0.220472	0.3436	0.337292	0.353476	0.315202	0.366354	0.307998	0.355586	0.278408	0.2087	0.332911	0.291038	0.266013	0.284126	0.306095	0.321441	0.341059	0.235906	0.352846	0.237495	0.224315	0.276309	0.355209	0.352734	0.269616	0.372545	0.376474	0.239432	0.216281	0.289392	0.383453	0.306129	0.245853	0.380725	0.288226	0.327644	0.274018	0.306199	0.353155	0.312973	0.424724	0.308451	0.324459	0.346465	0.366723	0.275424	0.24574	0.291893	0.44144	0.184102	0.422971	0.310652	0.33063	0.27844	0.441493	0.237007	0.342779	0.296159	0.380358	0.286766	0.354406	0.313792	0.315992	0.295454	0.322103	0.305385	0.27853	0.384447	0.308498	0.211542	0.342268	0.373146	0.271421	0.308184	0.334274	0.247991	0.323823	0.329861	0.208992	0.356568	0.232886	0.261175	0.334576	0.405264	0.181279	0.292931	0.252827	0.354426	0.344786	0.366268	0.279784	0.475692	0.417637	0.364877	0.370837	0.276959	0.448042	0.348085	0.388946	0.377907	0.307887	0.306675	0.307337	0.370896	0.19328	0.368059	0.164801	0.229408	0.329351	0.327224	0.328954	0.255745	0.280364	0.460864	0.434851	0.439607	0.261253	0.322045	0.332684	0.331401	0.172057	0.393434	0.269607	0.266209	0.269966	0.289491	0.412816	0.433578	0.249927	0.27999	0.268265	0.469842	0.330275	0.382593	0.230929	0.280224	0.326735	0.296646	0.26823	0.322776	0.399665	0.298157	0.366086	0.235447	0.377572	0.307248	0.441539	0.326582	0.203488	0.353872	0.37293	0.227004	0.452351	0.291267	0.268444	0.217179	0.26949	0.295852	0.244592	0.371163	0.220208	0.250774	0.328483	0.423556	0.35756	0.309926	0.389485	0.387447	0.243543	0.236657	0.269667	0.326379	0.188341	0.351436	0.25295	0.367612	0.306897	0.275826	0.306215	0.417148	0.364529	0.400806	0.356841	0.215849	0.193724	0.419602	0.304874	0.394289	0.272424	0.283764	0.277674	0.349714	0.336782	0.403816	0.307544	0.305093	0.235372	0.309598	0.412111	0.399755	0.332324	0.227803	0.288411	0.308009	0.32177	0.264535	0.28227
CpG74	0.313342	0.269523	0.235632	0.304965	0.349527	0.165225	0.262612	0.317962	0.408561	0.296547	0.195739	0.26615	0.332268	0.264328	0.317793	0.397249	0.206124	0.23635	0.290465	0.304836	0.274448	0.305034	0.386557	0.40132	0.25476	0.216926	0.339659	0.27318	0.269012	0.354649	0.366438	0.206148	0.184086	0.36761	0.241685	0.327979	0.302515	0.304734	0.28413	0.219372	0.307987	0.295215	0.237761	0.288078	0.306848	0.347646	0.270961	0.243022	0.346989	0.300237	0.286899	0.27316	0.223018	0.306386	0.348671	0.342481	0.353679	0.326543	0.261615	0.308106	0.274744	0.316976	0.295186	0.234373	0.382549	0.313711	0.295013	0.32042	0.229139	0.283714	0.287433	0.342303	0.38889	0.335522	0.296511	0.220374	0.253324	0.340884	0.266974	0.302761	0.305233	0.186297	0.383632	0.312798	0.295671	0.346272	0.262256	0.255645	0.31296	0.347221	0.27227	0.344211	0.230102	0.322855	0.0973785	0.37192	0.170515	0.209295	0.317751	0.350368	0.254486	0.296178	0.287964	0.184638	0.287064	0.254063	0.286759	0.188628	0.3523	0.264375	0.289101	0.178023	0.212984	0.221642	0.210007	0.240136	0.259931	0.1986	0.329582	0.330661	0.24703	0.365859	0.264689	0.164994	0.310025	0.213585	0.326953	0.285814	0.304834	0.216824	0.185315	0.304846	0.338272	0.385234	0.166323	0.286382	0.405471	0.292678	0.372554	0.16749	0.234538	0.357975	0.395658	0.178394	0.287608	0.321459	0.198773	0.338315	0.157543	0.202916	0.286342	0.252456	0.153123	0.294504	0.280951	0.208382	0.365318	0.222368	0.425901	0.302801	0.257098	0.25748	0.310396	0.306825	0.246086	0.270185	0.289874	0.218787	0.43575	0.337372	0.296168	0.333945	0.289865	0.190544	0.210771	0.383622	0.321978	0.331639	0.267396	0.326612	0.338641	0.326214	0.294451	0.290192	0.212057	0.394155	0.239866	0.275187	0.254159	0.220554	0.210802	0.264425	0.227163	0.243149	0.348009	0.306445	0.274969	0.251661	0.266835	0.214334	0.332051	0.37246	0.313582	0.330205	0.259627	0.210674	0.298504	0.379077	0.251939	0.239484	0.202753	0.335162	0.317664	0.270388	0.157757	0.171301	0.235277	0.200519	0.300332	0.238764	0.318968	0.348157	0.398717	0.291421	0.36031	0.289299	0.305323	0.292669	0.254588	0.250638	0.242165	0.37657	0.402617	0.335562	0.415757	0.336958	0.233701
